[2025-04-05T12:59:02.960+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-04-05T12:59:03.031+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:52:00+00:00 [queued]>
[2025-04-05T12:59:03.041+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:52:00+00:00 [queued]>
[2025-04-05T12:59:03.041+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2025-04-05T12:59:03.060+0000] {taskinstance.py:2330} INFO - Executing <Task(BashOperator): run_iot_producer_script> on 2025-04-05 12:52:00+00:00
[2025-04-05T12:59:03.067+0000] {standard_task_runner.py:63} INFO - Started process 2183 to run task
[2025-04-05T12:59:03.071+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'iot_data_pipeline', 'run_iot_producer_script', 'scheduled__2025-04-05T12:52:00+00:00', '--job-id', '33', '--raw', '--subdir', 'DAGS_FOLDER/iot_data_dag.py', '--cfg-path', '/tmp/tmpz8_7953s']
[2025-04-05T12:59:03.074+0000] {standard_task_runner.py:91} INFO - Job 33: Subtask run_iot_producer_script
[2025-04-05T12:59:03.127+0000] {task_command.py:426} INFO - Running <TaskInstance: iot_data_pipeline.run_iot_producer_script scheduled__2025-04-05T12:52:00+00:00 [running]> on host aef507eba48f
[2025-04-05T12:59:03.209+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='iot_data_pipeline' AIRFLOW_CTX_TASK_ID='run_iot_producer_script' AIRFLOW_CTX_EXECUTION_DATE='2025-04-05T12:52:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-05T12:52:00+00:00'
[2025-04-05T12:59:03.209+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-04-05T12:59:03.224+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-04-05T12:59:03.224+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python3 /opt/***/dags/script/iot_data_producer.py']
[2025-04-05T12:59:03.237+0000] {subprocess.py:86} INFO - Output:
[2025-04-05T13:00:08.298+0000] {subprocess.py:93} INFO -  Démarrage de la génération et diffusion des données IoT...
[2025-04-05T13:00:08.299+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-32', 'timestamp': '2025-04-05T12:59:04.118527', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.08, 'humidity': 15.8, 'soil_moisture': 44.92, 'vibration': 1.01, 'pressure': 2.47}
[2025-04-05T13:00:08.299+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-64', 'timestamp': '2025-04-05T12:59:06.124033', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.2, 'humidity': 52.12, 'soil_moisture': 13.78, 'vibration': 1.69, 'pressure': 2.46}
[2025-04-05T13:00:08.299+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-59', 'timestamp': '2025-04-05T12:59:08.126989', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.87, 'humidity': 82.49, 'soil_moisture': 44.16, 'vibration': 3.71, 'pressure': 2.1}
[2025-04-05T13:00:08.299+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-99', 'timestamp': '2025-04-05T12:59:10.132045', 'region': 'KD', 'season': 'saison_seche', 'temperature': 32.75, 'humidity': 54.3, 'soil_moisture': 31.82, 'vibration': 1.44, 'pressure': 1.83}
[2025-04-05T13:00:08.299+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-42', 'timestamp': '2025-04-05T12:59:12.135024', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.83, 'humidity': 56.55, 'soil_moisture': 17.91, 'vibration': 2.17, 'pressure': 1.53}
[2025-04-05T13:00:08.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-52', 'timestamp': '2025-04-05T12:59:14.142186', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.47, 'humidity': 67.38, 'soil_moisture': 46.37, 'vibration': 3.39, 'pressure': 2.29}
[2025-04-05T13:00:08.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-47', 'timestamp': '2025-04-05T12:59:16.146988', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.52, 'humidity': 69.64, 'soil_moisture': 23.43, 'vibration': 4.83, 'pressure': 1.57}
[2025-04-05T13:00:08.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-71', 'timestamp': '2025-04-05T12:59:18.151966', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.25, 'humidity': 10.22, 'soil_moisture': 15.6, 'vibration': 0.28, 'pressure': 1.24}
[2025-04-05T13:00:08.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-80', 'timestamp': '2025-04-05T12:59:20.155977', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.41, 'humidity': 20.94, 'soil_moisture': 27.57, 'vibration': 4.52, 'pressure': 1.46}
[2025-04-05T13:00:08.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-2', 'timestamp': '2025-04-05T12:59:22.159968', 'region': 'MT', 'season': 'saison_seche', 'temperature': 38.38, 'humidity': 15.0, 'soil_moisture': 49.79, 'vibration': 2.26, 'pressure': 0.95}
[2025-04-05T13:00:08.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-67', 'timestamp': '2025-04-05T12:59:24.164014', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.21, 'humidity': 20.06, 'soil_moisture': 17.29, 'vibration': 2.23, 'pressure': 1.56}
[2025-04-05T13:00:08.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-84', 'timestamp': '2025-04-05T12:59:26.171199', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.83, 'humidity': 68.56, 'soil_moisture': 15.91, 'vibration': 1.35, 'pressure': 1.66}
[2025-04-05T13:00:08.300+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-3', 'timestamp': '2025-04-05T12:59:28.177941', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.24, 'humidity': 24.19, 'soil_moisture': 36.31, 'vibration': 4.66, 'pressure': 2.02}
[2025-04-05T13:00:08.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-SL-94', 'timestamp': '2025-04-05T12:59:30.182975', 'region': 'SL', 'season': 'saison_seche', 'temperature': 30.01, 'humidity': 56.54, 'soil_moisture': 27.81, 'vibration': 3.95, 'pressure': 1.98}
[2025-04-05T13:00:08.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-5', 'timestamp': '2025-04-05T12:59:32.188154', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.74, 'humidity': 10.9, 'soil_moisture': 43.01, 'vibration': 0.64, 'pressure': 1.28}
[2025-04-05T13:00:08.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-80', 'timestamp': '2025-04-05T12:59:34.194964', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.78, 'humidity': 80.67, 'soil_moisture': 33.55, 'vibration': 2.06, 'pressure': 1.76}
[2025-04-05T13:00:08.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-MT-99', 'timestamp': '2025-04-05T12:59:36.198960', 'region': 'MT', 'season': 'saison_seche', 'temperature': 39.42, 'humidity': 17.76, 'soil_moisture': 41.1, 'vibration': 3.9, 'pressure': 1.91}
[2025-04-05T13:00:08.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-9', 'timestamp': '2025-04-05T12:59:38.201944', 'region': 'DK', 'season': 'saison_seche', 'temperature': 30.38, 'humidity': 65.28, 'soil_moisture': 26.8, 'vibration': 4.37, 'pressure': 1.6}
[2025-04-05T13:00:08.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-93', 'timestamp': '2025-04-05T12:59:40.205979', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.33, 'humidity': 71.33, 'soil_moisture': 28.94, 'vibration': 1.11, 'pressure': 1.89}
[2025-04-05T13:00:08.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-69', 'timestamp': '2025-04-05T12:59:42.209941', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.16, 'humidity': 55.03, 'soil_moisture': 34.84, 'vibration': 4.13, 'pressure': 1.87}
[2025-04-05T13:00:08.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-57', 'timestamp': '2025-04-05T12:59:44.213768', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.92, 'humidity': 75.96, 'soil_moisture': 45.77, 'vibration': 1.6, 'pressure': 2.25}
[2025-04-05T13:00:08.301+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-49', 'timestamp': '2025-04-05T12:59:46.216996', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 28.62, 'humidity': 80.48, 'soil_moisture': 31.99, 'vibration': 3.4, 'pressure': 0.85}
[2025-04-05T13:00:08.302+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-ZG-56', 'timestamp': '2025-04-05T12:59:48.222005', 'region': 'ZG', 'season': 'saison_seche', 'temperature': 29.6, 'humidity': 76.17, 'soil_moisture': 37.19, 'vibration': 4.34, 'pressure': 2.02}
[2025-04-05T13:00:08.302+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-57', 'timestamp': '2025-04-05T12:59:50.227045', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.76, 'humidity': 48.39, 'soil_moisture': 24.49, 'vibration': 3.49, 'pressure': 1.27}
[2025-04-05T13:00:08.302+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TB-98', 'timestamp': '2025-04-05T12:59:52.232008', 'region': 'TB', 'season': 'saison_seche', 'temperature': 37.17, 'humidity': 27.59, 'soil_moisture': 41.27, 'vibration': 2.1, 'pressure': 1.49}
[2025-04-05T13:00:08.302+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-DK-79', 'timestamp': '2025-04-05T12:59:54.237105', 'region': 'DK', 'season': 'saison_seche', 'temperature': 29.97, 'humidity': 65.95, 'soil_moisture': 49.8, 'vibration': 0.28, 'pressure': 1.67}
[2025-04-05T13:00:08.302+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-KD-22', 'timestamp': '2025-04-05T12:59:56.241023', 'region': 'KD', 'season': 'saison_seche', 'temperature': 33.66, 'humidity': 57.01, 'soil_moisture': 29.32, 'vibration': 4.89, 'pressure': 1.77}
[2025-04-05T13:00:08.302+0000] {subprocess.py:93} INFO -  Donnée envoyée et stockée: {'machine_id': 'IOT-MACH-TH-22', 'timestamp': '2025-04-05T12:59:58.249036', 'region': 'TH', 'season': 'saison_seche', 'temperature': 32.52, 'humidity': 47.73, 'soil_moisture': 36.92, 'vibration': 2.63, 'pressure': 2.26}
